"idPedido","prioridad","lonCarga","latCarga","categoria","lonDescarga","latDescarga","startSlot","endSlot","lastDate"
"2121AP007-003",0,-7.46851,43.33858,"M1",-7.71378,43.3605,"20:00","00:00","2022-08-01"
"2114AR066-002",0,-8.60443,42.77315,"M3",-8.6005,42.17706,"20:00","00:00","2022-08-01"
"2204AR007-002",0,-7.00216,43.50329,"M2",-7.37921,43.62222,"20:00","00:00","2022-08-21"
"2111AR104-001",0,-8.40522,43.24074,"M3",-5.70277,43.42014,"20:00","00:00","2022-08-07"
"2117AP033-003",0,-8.48007,42.20229,"M2",-7.78912,43.63237,"20:00","00:00","2022-09-03"
"2111AR085-002",0,-8.43819,43.27352,"M3",-6.09981,43.43994,"20:00","00:00","2022-08-22"
"2200AR035-004",0,-3.97283,43.37213,"M1",-7.94626,42.78291,"20:00","00:00","2022-08-12"
"2110AR027-002",0,-8.29671,43.19416,"M3",-7.08313,43.42208,"20:00","00:00","2022-08-23"
"2112AR048-002",0,-9.18866,43.08686,"M3",-3.22456,43.37095,"20:00","00:00","2022-09-03"
"2105AR101-004",0,-7.12968,43.48519,"M3",-8.95092,43.05446,"20:00","00:00","2022-08-30"
"2002AP005-009",0,-5.97235,43.35725,"M2",-8.64373,42.90409,"20:00","00:00","2022-08-25"
"2109AR033-003",0,-8.01297,43.22805,"M3",-7.09435,43.4115,"20:00","00:00","2022-08-13"
"1908AR078-005",0,-8.1179,43.54388,"M2",-8.59078,42.67698,"20:00","00:00","2022-09-05"
"2115AR138-002",0,-8.58032,42.42563,"M3",-8.44899,42.268,"20:00","00:00","2022-09-08"
"2204AR004-001",0,-7.0966,43.40707,"M2",-7.32527,43.57799,"20:00","00:00","2022-08-09"
"2103AR008-001",0,-6.03218,43.50024,"M3",-8.4438,42.33963,"20:00","00:00","2022-08-06"
"2108AR211-001",0,-7.98147,43.50295,"M3",-7.12868,43.48157,"20:00","00:00","2022-09-14"
"1808AR154-001",0,-7.70428,43.66832,"M2",-7.26496,42.98152,"20:00","00:00","2022-08-28"
"2108AR083-001",0,-7.7871,43.67294,"M3",-7.99696,43.61586,"20:00","00:00","2022-08-08"
"2115AP015-003",0,-8.56653,42.49065,"M2",-7.81159,43.63771,"20:00","00:00","2022-08-06"
"2102AR074-001",0,-5.84852,43.46408,"M2",-7.81835,43.44429,"20:00","00:00","2022-09-12"
"2204AR020-001",0,-7.06032,43.39569,"M2",-7.12916,43.47826,"20:00","00:00","2022-09-06"
"2107AR164-058",0,-7.70774,43.50664,"M3",-8.02353,43.70406,"20:00","00:00","2022-08-22"
"1907AR341-004",0,-7.69145,43.54663,"M2",-8.58965,42.67945,"20:00","00:00","2022-09-03"
"2212AR060-003",0,-8.7289,43.00844,"M1",-8.74762,43.01079,"20:00","00:00","2022-08-30"
"1908AR078-004",0,-8.11822,43.54404,"M2",-8.59056,42.67693,"20:00","00:00","2022-08-15"
"2014AP002-001",0,-8.88431,42.74563,"M2",-8.39578,43.31695,"20:00","00:00","2022-08-20"
"2115AR117-012",0,-8.52095,42.57369,"M3",-8.47127,42.26751,"20:00","00:00","2022-09-14"
"2107AR110-002",0,-7.69166,43.5476,"M3",-8.11676,43.22199,"20:00","00:00","2022-09-04"
"2011AR111-002",0,-8.43607,43.25846,"M3",-8.49307,42.08217,"20:00","00:00","2022-08-10"
"2206AP006-003",0,-7.52001,43.54908,"M1",-8.48373,42.25782,"20:00","00:00","2022-09-09"
"2110AR005-003",0,-8.21153,43.1937,"M3",-7.08969,43.40792,"20:00","00:00","2022-08-12"
"1803AR007-011",0,-6.08375,43.44357,"M2",-7.27023,43.00555,"20:00","00:00","2022-09-09"
"2112AR178-002",0,-8.80034,43.17455,"M3",-7.75643,43.06457,"20:00","00:00","2022-08-14"
"2115AP015-005",0,-8.56229,42.49249,"M2",-7.8098,43.63952,"20:00","00:00","2022-08-20"
"2107AR164-043",0,-7.70959,43.50622,"M3",-8.13119,43.5262,"20:00","00:00","2022-08-12"
"2104AR050-010",0,-7.08369,43.40436,"M3",-8.94598,43.06752,"20:00","00:00","2022-09-09"
"2208AP009-002",0,-7.8458,43.55797,"M1",-8.5522,42.23444,"20:00","00:00","2022-09-05"
"2005AR125-001",0,-7.05311,43.50705,"M3",-8.48929,42.27443,"20:00","00:00","2022-08-09"
"2107AR164-051",0,-7.70881,43.5064,"M3",-7.99695,43.56546,"20:00","00:00","2022-08-12"
"2105AR090-001",0,-7.20701,43.41526,"M3",-8.7462,43.05747,"20:00","00:00","2022-08-02"
"2209AR028-013",0,-7.97583,43.38644,"M1",-8.56653,42.49065,"20:00","00:00","2022-09-11"
"2212AP009-001",0,-8.9368,43.24617,"M1",-8.56317,42.96433,"20:00","00:00","2022-08-22"
"2121AP015-003",0,-7.43382,43.33999,"M1",-7.73172,42.80928,"20:00","00:00","2022-09-13"
"2108AP002-003",0,-7.74989,43.68093,"M2",-7.79663,43.67059,"20:00","00:00","2022-08-20"
"2201AR006-001",0,-5.28679,43.49982,"M1",-8.00237,42.73302,"20:00","00:00","2022-09-01"
"2117AP024-001",0,-8.5522,42.23444,"M2",-7.78861,43.633,"20:00","00:00","2022-08-03"
"1908AR260-009",0,-7.86334,43.69581,"M2",-8.59518,42.67882,"20:00","00:00","2022-08-11"
"2116AR053-003",0,-8.55696,42.35186,"M3",-8.52496,42.13166,"20:00","00:00","2022-08-04"
"2201AP001-003",0,-5.38705,43.35259,"M2",-7.82066,43.64711,"20:00","00:00","2022-09-08"
"2105AP002-019",0,-7.20712,43.37026,"M1",-7.42168,43.34552,"20:00","00:00","2022-08-19"
"2116AR059-001",0,-8.65328,42.38085,"M3",-8.52423,42.12907,"00:00","23:59","2022-09-09"
"2116AR049-005",0,-8.7906,42.29902,"M3",-8.7755,41.95843,"00:00","23:59","2022-08-21"
"2116AR014-002",0,-8.80035,42.27179,"M3",-8.46956,42.20039,"00:00","23:59","2022-08-16"
"2115AR120-001",0,-8.43451,42.60867,"M3",-8.26472,42.17281,"00:00","23:59","2022-08-23"
"2115AR117-008",0,-8.52088,42.57453,"M3",-8.47106,42.26741,"00:00","23:59","2022-09-01"
"2114AR093-004",0,-8.72155,42.9214,"M3",-8.27033,42.22855,"00:00","23:59","2022-08-05"
"2115AR052-002",0,-8.45022,42.46806,"M3",-8.27217,42.22997,"00:00","23:59","2022-09-06"
"2203AZ013-001",0,-6.02624,43.49564,"M2",-7.37924,43.64284,"00:00","23:59","2022-09-11"
"2209AR038-005",0,-8.06744,43.28024,"M1",-8.568,42.48867,"00:00","23:59","2022-08-03"
"1921AR011-002",0,-7.38057,43.07335,"M2",-8.59683,42.68078,"00:00","23:59","2022-09-13"
"2118AP002-010",0,-8.11627,42.48158,"M1",-7.77101,43.363,"00:00","23:59","2022-09-05"
"2108AR199-002",0,-8.00683,43.50652,"M3",-7.32304,43.60012,"00:00","23:59","2022-08-23"
"2203AR016-004",0,-6.1562,43.50195,"M1",-7.56853,42.09617,"00:00","23:59","2022-08-24"
"2111AR087-002",0,-8.43341,43.24561,"M3",-6.0546,43.55023,"00:00","23:59","2022-09-08"
"2200AR024-008",0,-3.24486,43.39101,"M2",-8.09693,43.62631,"00:00","23:59","2022-08-28"
"2212AP008-013",0,-8.93796,43.24788,"M1",-8.56142,42.96381,"00:00","23:59","2022-08-16"
"2212AR049-002",0,-8.74902,43.02642,"M1",-8.86103,43.02986,"00:00","23:59","2022-08-22"
"1905AP005-003",0,-7.21436,43.3556,"M2",-8.41818,42.3415,"00:00","23:59","2022-09-10"
"2113AR069-001",0,-8.50988,42.78067,"M3",-7.57101,42.09546,"00:00","23:59","2022-08-24"
"2014AP010-003",0,-8.68578,42.7854,"M2",-8.56412,43.30908,"00:00","23:59","2022-08-31"
"2102AR027-001",0,-5.58456,43.471,"M2",-8.1224,43.27979,"00:00","23:59","2022-09-14"
"2107AR100-018",0,-7.68756,43.54486,"M3",-8.29124,43.26768,"00:00","23:59","2022-09-03"
"2207AP006-001",0,-7.7775,43.44284,"M1",-8.20566,42.16145,"00:00","23:59","2022-08-26"
"2116AR063-002",0,-8.64324,42.37009,"M3",-8.4091,42.34284,"00:00","23:59","2022-09-11"
"2109AR033-002",0,-8.0122,43.22816,"M3",-7.09946,43.42202,"00:00","23:59","2022-09-10"
"2112AR081-003",0,-8.77548,43.14068,"M3",-7.29109,43.24002,"00:00","23:59","2022-09-09"
"2014AR077-005",0,-8.84156,42.83133,"M2",-8.29338,43.27199,"00:00","23:59","2022-08-04"
"2108AR128-006",0,-8.00851,43.62526,"M3",-7.98291,43.48386,"00:00","23:59","2022-08-12"
"1907AR441-017",0,-7.69204,43.5518,"M2",-8.59006,42.67868,"00:00","23:59","2022-08-07"
"2212AP007-004",0,-9.1413,42.9834,"M1",-8.57358,42.99312,"00:00","23:59","2022-09-13"
"2107AR164-050",0,-7.70893,43.50638,"M3",-7.9967,43.56541,"00:00","23:59","2022-08-20"
"2116AR049-010",0,-8.7901,42.29476,"M3",-8.53125,42.13973,"00:00","23:59","2022-09-01"
"1905AR164-004",0,-7.05563,43.50216,"M2",-8.54466,42.42692,"00:00","23:59","2022-08-27"
"2118AP002-004",0,-8.12289,42.48636,"M1",-7.70947,43.36136,"00:00","23:59","2022-08-20"
"2107AR164-018",0,-7.7121,43.50305,"M3",-8.02664,43.31798,"00:00","23:59","2022-09-05"
"2107AR164-055",0,-7.70816,43.50642,"M3",-8.02555,43.70589,"00:00","23:59","2022-09-06"
"2017AR043-001",0,-8.30781,42.16885,"M2",-8.21154,43.19484,"00:00","23:59","2022-08-13"
"2209AR049-006",0,-7.96009,43.39126,"M1",-8.56878,42.48952,"00:00","23:59","2022-08-09"
"2212AP008-004",0,-8.93788,43.2466,"M1",-8.54558,42.9607,"00:00","23:59","2022-08-30"
"2108AR169-001",0,-8.0082,43.63748,"M3",-7.68321,43.55567,"00:00","23:59","2022-09-04"
"1907AR256-012",0,-7.69149,43.54807,"M2",-8.67114,42.62142,"00:00","23:59","2022-09-14"
"2008AR074-001",0,-7.72134,43.63118,"M2",-8.7401,43.28817,"00:00","23:59","2022-08-27"
"2107AR189-001",0,-7.59287,43.65072,"M3",-8.12609,43.52647,"00:00","23:59","2022-08-20"
"2112AP002-021",0,-8.72341,43.00087,"M2",-7.87128,43.6128,"00:00","23:59","2022-08-08"
"2107AR189-002",0,-7.59238,43.64982,"M3",-8.14914,43.52403,"00:00","23:59","2022-08-04"
"2116AR014-001",0,-8.79899,42.27006,"M3",-8.44478,42.26576,"00:00","23:59","2022-08-10"
"2015AR093-007",0,-8.57459,42.49083,"M3",-8.74508,42.11146,"00:00","23:59","2022-08-03"
"2200AR024-001",0,-3.24715,43.39291,"M2",-7.96371,43.61643,"00:00","23:59","2022-09-05"
"2108AR258-001",0,-8.00277,43.61592,"M3",-7.08638,43.40513,"00:00","23:59","2022-08-17"
"2211AR067-001",0,-8.52798,43.05169,"M1",-8.83911,42.7637,"00:00","23:59","2022-08-11"
"1907AR256-043",0,-7.68868,43.54575,"M2",-8.50173,42.56582,"00:00","23:59","2022-08-19"
"2202AP001-004",0,-5.95118,43.334,"M1",-7.99521,42.56458,"00:00","23:59","2022-09-07"
"2113AP011-002",0,-8.13199,43.04966,"M1",-7.77031,43.35092,"00:00","23:59","2022-09-02"
"2016AR017-001",0,-8.58847,42.39979,"M3",-8.74481,42.11181,"00:00","23:59","2022-09-14"
"2112AP002-012",0,-8.72342,42.99953,"M2",-7.82026,43.67773,"00:00","23:59","2022-09-09"
"2212AR049-003",0,-8.74816,43.02628,"M1",-8.86116,43.02968,"00:00","23:59","2022-08-15"
"2212AP009-011",0,-8.93669,43.24825,"M1",-8.56329,42.9671,"00:00","23:59","2022-08-22"
"2210AZ051-001",0,-8.01709,43.02191,"M1",-8.67506,43.03374,"00:00","23:59","2022-09-06"
"2208AR146-001",0,-8.1758,43.56404,"M1",-8.66105,42.25661,"00:00","23:59","2022-09-08"
"2103AR050-001",0,-6.37895,43.46686,"M2",-7.83607,43.56243,"00:00","23:59","2022-09-01"
"2201AP006-001",0,-5.38705,43.35259,"M2",-7.81745,43.64542,"00:00","23:59","2022-08-10"
"2107AR108-009",0,-7.68985,43.54555,"M3",-8.16355,43.26914,"00:00","23:59","2022-08-28"
"2203AP002-005",0,-6.45505,43.46387,"M2",-7.63349,43.63639,"00:00","23:59","2022-09-14"
"1808AR366-003",0,-7.72268,43.63276,"M2",-7.66912,42.99043,"00:00","23:59","2022-09-04"
"2112AP002-002",0,-8.71782,43.00258,"M2",-7.91881,43.49353,"00:00","23:59","2022-08-09"
"2105AP002-006",0,-7.20725,43.36596,"M1",-7.42077,43.34046,"00:00","23:59","2022-08-05"
"2118AP002-007",0,-8.12458,42.48319,"M1",-7.70751,43.35708,"00:00","23:59","2022-08-02"
"2107AR169-004",0,-7.62796,43.63611,"M3",-8.00531,43.63316,"00:00","23:59","2022-08-11"
"2209AR040-009",0,-8.05349,43.37602,"M1",-8.56859,42.49049,"00:00","23:59","2022-08-14"
"2209AR040-008",0,-8.07538,43.38098,"M1",-8.56863,42.49072,"00:00","23:59","2022-08-09"
"2210AR049-007",0,-8.26465,43.20988,"M1",-8.57552,42.50455,"00:00","23:59","2022-08-21"
"1907AR341-014",0,-7.6904,43.54507,"M2",-8.58989,42.67932,"00:00","23:59","2022-09-06"
"2114AR067-001",0,-8.71167,42.75234,"M3",-8.58773,42.17344,"00:00","23:59","2022-09-12"
"2209AZ039-001",0,-7.80697,43.55924,"M1",-8.56929,42.48965,"00:00","23:59","2022-08-13"
"2104AR039-002",0,-7.06441,43.39352,"M3",-8.65799,42.39572,"00:00","23:59","2022-08-24"
"2113AR036-009",0,-8.443,42.87853,"M3",-7.82464,42.82581,"00:00","23:59","2022-08-18"
"2021AR117-001",0,-7.21809,43.23467,"M3",-8.86434,42.00535,"00:00","23:59","2022-08-15"
"1921AR077-001",0,-7.17918,43.25347,"M1",-8.14186,42.2083,"00:00","23:59","2022-08-27"
"2208AR163-005",0,-7.8184,43.62876,"M1",-8.53328,42.41471,"00:00","23:59","2022-08-04"
"2210AR032-007",0,-8.10876,43.1353,"M1",-8.57451,42.49899,"00:00","23:59","2022-09-05"
"2104AR040-002",0,-7.08444,43.41408,"M3",-8.66051,42.39448,"00:00","23:59","2022-08-09"
"1901AR002-006",0,-5.58491,43.48093,"M2",-8.00651,42.54849,"00:00","23:59","2022-09-05"
"1901AR002-016",0,-5.57879,43.47924,"M2",-7.99677,42.55104,"00:00","23:59","2022-08-30"
"2203AP002-006",0,-6.46355,43.46876,"M2",-7.6324,43.6364,"00:00","23:59","2022-09-05"
"1802AR065-001",0,-5.96151,43.49146,"M3",-7.24785,43.15761,"00:00","23:59","2022-08-20"
"2108AR123-002",0,-8.00783,43.63782,"M3",-7.96982,43.50059,"00:00","23:59","2022-08-28"
"2107AR169-003",0,-7.61688,43.63852,"M3",-7.9979,43.64277,"00:00","23:59","2022-08-26"
"2115AR117-009",0,-8.52087,42.57429,"M3",-8.47124,42.2672,"00:00","23:59","2022-09-04"
"2200AR029-001",0,-3.95092,43.38362,"M2",-7.96296,43.61604,"00:00","23:59","2022-08-11"
"2115AR117-013",0,-8.52087,42.57362,"M3",-8.47143,42.26747,"00:00","23:59","2022-08-15"
"2206AP006-001",0,-7.53366,43.5453,"M1",-8.48966,42.25775,"00:00","23:59","2022-09-03"
"2107AR197-001",0,-7.68987,43.66141,"M3",-8.01372,43.63155,"00:00","23:59","2022-09-04"
"2108AR132-005",0,-7.78569,43.68265,"M3",-8.13943,43.52752,"00:00","23:59","2022-08-29"
"2107AR164-016",0,-7.71038,43.50282,"M3",-7.9733,43.38788,"00:00","23:59","2022-09-01"
"2212AR044-006",0,-8.75742,43.03391,"M1",-8.74785,43.01616,"00:00","23:59","2022-09-05"
"2212AR044-002",0,-8.75945,43.03515,"M1",-8.73962,43.10447,"00:00","23:59","2022-09-05"
"2104AR040-007",0,-7.08632,43.40585,"M3",-8.64382,42.90387,"00:00","23:59","2022-08-22"
"2108AR110-012",0,-7.88116,43.53784,"M3",-8.00726,43.62509,"00:00","23:59","2022-08-12"
"2010AR086-004",0,-8.21258,43.21259,"M3",-8.41028,42.18871,"00:00","23:59","2022-08-08"
"2112AR081-001",0,-8.77508,43.14094,"M3",-3.28605,43.40107,"00:00","23:59","2022-08-29"
"2204AR048-003",0,-7.01862,43.45431,"M2",-7.06026,43.48194,"00:00","23:59","2022-09-01"
"2104AR040-006",0,-7.08369,43.40436,"M3",-8.31243,42.5819,"00:00","23:59","2022-08-05"
"2107AR164-024",0,-7.71065,43.50587,"M3",-7.93234,43.58336,"00:00","23:59","2022-08-17"
"2005AR130-003",0,-7.05423,43.50995,"M2",-8.98756,42.63901,"00:00","23:59","2022-08-15"
"2018AZ078-003",0,-7.93188,42.35274,"M3",-8.56429,42.21284,"00:00","23:59","2022-09-04"
"2010AR086-005",0,-8.21243,43.21255,"M3",-8.40228,42.18734,"00:00","23:59","2022-08-24"
"2208AR176-001",0,-8.02366,43.70425,"M0",-7.98152,43.38559,"00:00","23:59","2022-08-05"
"2205AR068-001",0,-7.10167,43.45637,"M0",-7.98189,43.38466,"00:00","23:59","2022-08-31"
"2108AR252-018",0,-7.97821,43.50637,"M3",-7.26146,43.37207,"00:00","23:59","2022-08-11"
"2108AR110-010",0,-7.88155,43.53886,"M3",-8.00532,43.61788,"00:00","23:59","2022-08-05"
"2002AP006-003",0,-5.99321,43.34675,"M2",-8.64382,42.90395,"00:00","23:59","2022-09-13"
"1702AR045-001",0,-5.9744,43.35131,"M2",-8.6906,42.79114,"00:00","23:59","2022-09-07"
"1908AR232-006",0,-8.166,43.54185,"M3",-8.01697,42.53954,"00:00","23:59","2022-09-05"
"2102AR074-002",0,-5.84749,43.46406,"M2",-7.81807,43.44271,"00:00","23:59","2022-08-12"
"2212AR044-005",0,-8.75948,43.03857,"M1",-8.75461,43.00733,"00:00","23:59","2022-08-11"
"2112AP002-018",0,-8.72276,43.00106,"M2",-8.00846,43.63049,"00:00","23:59","2022-08-22"
"2008AR016-001",0,-7.73521,43.71688,"M3",-8.32312,42.161,"00:00","23:59","2022-08-17"
"2108AR110-007",0,-7.88313,43.54081,"M3",-7.97011,43.5006,"00:00","23:59","2022-08-23"
"2107AR164-079",0,-7.70345,43.5074,"M3",-8.01517,43.63181,"00:00","23:59","2022-09-07"
"2208AR138-002",0,-7.89718,43.56973,"M1",-8.65999,42.25637,"00:00","23:59","2022-09-01"
"2104AR038-002",0,-7.06392,43.3937,"M3",-8.54599,42.48416,"00:00","23:59","2022-08-14"
"1905AP004-002",0,-7.21482,43.36436,"M2",-8.53842,42.23087,"00:00","23:59","2022-09-06"
"1908AR213-001",0,-7.8261,43.6286,"M3",-7.5698,42.09593,"00:00","23:59","2022-08-13"
"2203AP001-001",0,-6.47544,43.48235,"M2",-7.66337,43.71431,"00:00","23:59","2022-09-03"
"2204AR020-011",0,-7.06504,43.42328,"M0",-8.0375,42.50812,"00:00","23:59","2022-08-23"
"1907AR340-008",0,-7.68682,43.54703,"M2",-8.58955,42.67969,"00:00","23:59","2022-08-24"
"2107AR164-036",0,-7.70756,43.50557,"M3",-8.00959,43.67591,"00:00","23:59","2022-08-30"
"2104AR035-024",0,-7.01467,43.4957,"M3",-8.58467,42.47374,"00:00","23:59","2022-09-07"
"1803AR007-001",0,-6.07949,43.4409,"M2",-7.35789,43.25659,"00:00","23:59","2022-09-08"
"2110AR008-007",0,-8.21489,43.20343,"M2",-7.77949,43.65736,"00:00","23:59","2022-08-09"
"2009AR054-003",0,-8.14216,43.36989,"M3",-8.32182,42.16652,"00:00","23:59","2022-08-23"
"2009AR054-002",0,-8.15033,43.3681,"M3",-8.31505,42.16197,"00:00","23:59","2022-08-10"
"2104AR050-002",0,-7.08419,43.4126,"M2",-7.91641,43.65514,"00:00","23:59","2022-08-12"
"2204AP003-004",0,-6.7632,43.53109,"M2",-7.59166,43.58433,"00:00","23:59","2022-08-26"
"2108AR110-005",0,-7.88079,43.53965,"M3",-8.00874,43.62611,"00:00","23:59","2022-08-10"
"2108AP001-001",0,-7.74842,43.6749,"M2",-7.82259,43.6441,"00:00","23:59","2022-09-06"
"2200AR024-013",0,-3.24759,43.39258,"M2",-7.94039,43.48503,"00:00","23:59","2022-08-17"
"1908AR129-002",0,-8.11823,43.54419,"M2",-8.59175,42.67675,"00:00","23:59","2022-08-20"
"2007AR138-004",0,-7.62542,43.64879,"M2",-8.57395,42.78101,"00:00","23:59","2022-08-07"
"2110AR005-002",0,-8.21128,43.19371,"M3",-7.09042,43.40818,"00:00","23:59","2022-08-17"
"2104AR042-013",0,-7.09309,43.40715,"M3",-8.63671,42.74897,"00:00","23:59","2022-08-23"
"2104AR028-001",0,-7.04488,43.43239,"M3",-8.69939,42.31292,"00:00","23:59","2022-08-25"
"2202AP001-017",0,-5.94666,43.33761,"M1",-8.04565,42.47273,"00:00","23:59","2022-08-03"
"2104AR050-009",0,-7.08602,43.40676,"M2",-7.91663,43.65479,"00:00","23:59","2022-08-18"
"2111AR097-001",0,-8.41298,43.17894,"M3",-6.04604,43.47644,"00:00","23:59","2022-09-12"
"2108AR110-002",0,-7.8787,43.53931,"M3",-8.13011,43.52724,"00:00","23:59","2022-09-10"
"2117AR036-001",0,-8.87324,41.98443,"M2",-7.79371,43.63426,"00:00","23:59","2022-09-07"
"1901AR032-002",0,-5.25195,43.39045,"M2",-8.29953,42.14319,"00:00","23:59","2022-08-08"
"2117AP033-010",0,-8.47924,42.19903,"M2",-7.79525,43.63188,"00:00","23:59","2022-08-28"
"2212AP008-008",0,-8.9368,43.24752,"M1",-8.08336,42.94428,"00:00","23:59","2022-08-10"
"2109AR077-001",0,-8.07869,43.46765,"M3",-7.09933,43.42432,"00:00","23:59","2022-08-27"
"2111AR088-001",0,-8.38891,43.27723,"M3",-6.10992,43.44706,"00:00","23:59","2022-09-02"
"2108AR051-001",0,-8.20028,43.59347,"M3",-8.00995,43.62597,"00:00","23:59","2022-09-01"
"1908AR260-012",0,-7.86502,43.69797,"M2",-8.59334,42.67927,"00:00","23:59","2022-08-01"
"2108AR219-001",0,-8.00878,43.61589,"M3",-7.06181,43.48038,"00:00","23:59","2022-09-12"
"2107AR100-007",0,-7.68876,43.55306,"M3",-8.46823,43.28498,"00:00","23:59","2022-08-22"
"2212AP008-007",0,-8.93712,43.24742,"M1",-8.32551,42.90959,"00:00","23:59","2022-08-29"
"2118AR025-002",0,-7.91445,42.38309,"M2",-8.13156,43.52652,"00:00","23:59","2022-08-17"
"2209AR040-015",0,-8.06034,43.38262,"M1",-8.5685,42.4904,"00:00","23:59","2022-08-02"
"1907AR340-004",0,-7.69403,43.54932,"M2",-8.58919,42.67972,"00:00","23:59","2022-08-29"
"1815AR125-007",0,-8.49382,42.56187,"M2",-8.04814,42.50467,"00:00","23:59","2022-08-30"
"2107AR164-039",0,-7.70633,43.50565,"M3",-8.01823,43.66271,"00:00","23:59","2022-09-04"
"2107AR164-015",0,-7.71008,43.50263,"M3",-7.83412,43.46333,"00:00","23:59","2022-09-12"
"2112AP005-001",0,-8.81389,43.13286,"M2",-7.87555,43.61081,"00:00","23:59","2022-09-02"
"2204AR043-002",0,-7.02117,43.49258,"M2",-7.14622,43.4733,"00:00","23:59","2022-08-25"
"2107AR110-006",0,-7.68837,43.54673,"M3",-8.16605,43.19436,"00:00","23:59","2022-08-21"
"2203AR016-011",0,-6.14585,43.49132,"M2",-7.53231,43.62536,"00:00","23:59","2022-09-01"
"2107AR164-070",0,-7.70581,43.50702,"M3",-7.96152,43.50945,"00:00","23:59","2022-09-12"
"1908AR107-005",0,-7.88812,43.5725,"M2",-8.59136,42.67688,"00:00","23:59","2022-08-29"
"1907AR256-038",0,-7.68662,43.54713,"M2",-8.50734,42.63082,"00:00","23:59","2022-08-22"
"2115AR117-002",0,-8.52582,42.5732,"M3",-8.47405,42.26888,"00:00","23:59","2022-09-10"
"2201AP004-002",0,-4.74074,43.3836,"M1",-7.9999,42.73107,"00:00","23:59","2022-08-07"
"1803AR007-009",0,-6.08263,43.4419,"M2",-7.27998,42.99512,"00:00","23:59","2022-08-01"
"2115AR054-002",0,-8.55145,42.52974,"M3",-8.78478,42.05367,"00:00","23:59","2022-08-05"
"2200AZ005-002",0,-3.9559,43.38324,"M1",-8.00086,42.73134,"00:00","23:59","2022-08-24"
"2114AR089-002",0,-8.84709,42.86605,"M3",-8.85719,42.03652,"00:00","23:59","2022-09-09"
"2105AR089-011",0,-7.22444,43.41627,"M3",-8.82426,43.15496,"00:00","23:59","2022-09-12"
"2108AR107-001",0,-7.9241,43.60947,"M3",-8.11974,43.53638,"00:00","23:59","2022-08-29"
"2107AR164-066",0,-7.70695,43.50685,"M3",-8.02309,43.6633,"00:00","23:59","2022-08-27"
"2014AR096-003",0,-8.72079,42.73047,"M2",-8.156,43.28281,"00:00","23:59","2022-08-24"
"2102AR050-001",0,-5.81331,43.57237,"M2",-7.97277,43.38977,"00:00","23:59","2022-08-13"
"1917AR144-007",0,-8.37319,42.24985,"M2",-8.59509,42.68078,"00:00","23:59","2022-08-31"
"2201AP003-002",0,-5.51936,43.47528,"M2",-7.82051,43.64743,"00:00","23:59","2022-08-20"
"2201AP002-003",0,-5.48257,43.39434,"M2",-7.81537,43.64339,"00:00","23:59","2022-09-10"
