"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad","startSlot","endSlot","lastDate"
"2015AP002-007",-8.5175,42.581,-8.21457,43.20142,M2,0,"14:00","18:00","2022-08-11"
"1918AR015-002",-8.17341,42.54815,-7.56281,42.09546,M3,0,"14:00","18:00","2022-08-12"
"2107AR108-002",-7.68719,43.55234,-8.29333,43.27222,M3,0,"14:00","18:00","2022-08-06"
"2108AR132-001",-7.78451,43.68513,-8.01052,43.62589,M3,0,"14:00","18:00","2022-09-01"
"2104AR036-002",-7.08898,43.43388,-8.80558,42.41684,M3,0,"14:00","18:00","2022-09-12"
"2003AR131-001",-6.09798,43.47424,-8.60794,42.20422,M3,0,"14:00","18:00","2022-09-04"
"2108AR132-002",-7.78511,43.68332,-8.00984,43.62605,M3,0,"14:00","18:00","2022-08-03"
"2205AR010-002",-7.17241,43.50797,-7.15688,43.48726,M2,0,"14:00","18:00","2022-08-20"
"2116AR062-001",-8.48584,42.39606,-8.55607,42.38072,M3,0,"14:00","18:00","2022-08-25"
"2021AR078-003",-7.07695,43.10963,-8.04035,42.50786,M0,0,"14:00","18:00","2022-09-07"
"2001AZ001-001",-5.21414,43.40966,-8.24844,42.44141,M0,0,"14:00","18:00","2022-08-17"
"2108AR089-008",-7.93823,43.64418,-7.9981,43.61632,M3,0,"14:00","18:00","2022-08-21"
"2108AR054-006",-7.9086,43.67874,-8.15487,43.49094,M3,0,"14:00","18:00","2022-08-25"
"2200AR030-001",-4.2646,43.25253,-7.89457,42.78701,M1,0,"14:00","18:00","2022-08-30"
"2105AR104-002",-7.20391,43.46314,-8.72161,43.0089,M3,0,"14:00","18:00","2022-08-10"
"2111AR100-001",-8.55053,43.23111,-6.04622,43.47691,M3,0,"14:00","18:00","2022-09-01"
"2014AP001-008",-8.75882,42.69285,-8.4537,43.04125,M2,0,"14:00","18:00","2022-08-12"
"2014AP001-002",-8.7704,42.6856,-8.53882,43.10097,M2,0,"14:00","18:00","2022-08-23"
"1907AR442-006",-7.68629,43.54747,-8.59031,42.67716,M2,0,"14:00","18:00","2022-08-20"
"2211AR084-001",-8.52967,43.3057,-8.5641,42.98891,M1,0,"14:00","18:00","2022-09-14"
"2208AR211-003",-8.11129,43.48744,-8.50107,42.54279,M1,0,"14:00","18:00","2022-08-02"
"1906AR062-001",-7.37771,43.56377,-8.56481,42.55535,M2,0,"14:00","18:00","2022-09-14"
"2115AR117-020",-8.51906,42.57178,-8.66692,42.21204,M3,0,"14:00","18:00","2022-08-24"
"1907AR441-023",-7.68791,43.54619,-8.58991,42.67815,M2,0,"14:00","18:00","2022-08-24"
"2208AR102-001",-8.00787,43.62601,-8.55366,42.38116,M1,0,"14:00","18:00","2022-08-04"
"2208AP009-007",-7.84825,43.55687,-8.55651,42.3833,M1,0,"14:00","18:00","2022-08-18"
"2203AP002-012",-6.46471,43.46687,-7.63929,43.60308,M2,0,"14:00","18:00","2022-09-14"
"2117AP033-001",-8.48155,42.20323,-7.78792,43.63253,M2,0,"14:00","18:00","2022-08-15"
"2104AR035-021",-7.01359,43.49117,-8.66157,42.49797,M3,0,"14:00","18:00","2022-09-05"
"2105AP002-023",-7.21093,43.37022,-7.52445,43.31349,M1,0,"14:00","18:00","2022-08-06"
"2011AR017-001",-8.39611,43.28756,-8.9627,43.08961,M2,0,"14:00","18:00","2022-09-11"
"2103AR026-002",-6.08072,43.48253,-8.69666,42.32243,M3,0,"14:00","18:00","2022-08-29"
"1905AR021-001",-7.05516,43.50411,-8.4151,42.34119,M2,0,"14:00","18:00","2022-08-19"
"1905AR021-003",-7.05539,43.50315,-8.55992,42.38756,M2,0,"14:00","18:00","2022-08-31"
"2117AP011-003",-8.50303,42.27298,-7.7985,43.62959,M2,0,"14:00","18:00","2022-08-21"
"2108AR196-001",-8.0102,43.6134,-7.30554,43.44068,M3,0,"14:00","18:00","2022-08-02"
"1906AR149-001",-7.39646,43.49152,-8.55387,42.56175,M2,0,"14:00","18:00","2022-09-09"
"2115AR117-018",-8.5197,42.5709,-8.47661,42.27944,M3,0,"14:00","18:00","2022-08-25"
"2014AP010-005",-8.68431,42.78299,-8.18461,43.27483,M2,0,"14:00","18:00","2022-09-02"
"2014AP001-014",-8.76228,42.69002,-8.56203,43.193,M2,0,"14:00","18:00","2022-09-08"
"1902AR067-008",-5.99397,43.33022,-8.52951,42.08969,M2,0,"14:00","18:00","2022-08-30"
"2003AR043-001",-6.46128,43.52343,-8.87844,42.92326,M2,0,"14:00","18:00","2022-09-08"
"2102AR048-001",-5.91296,43.58722,-8.42191,42.19164,M3,0,"14:00","18:00","2022-08-03"
"2102AR049-001",-5.91212,43.5877,-8.19797,42.1591,M3,0,"14:00","18:00","2022-08-05"
"1906AR145-017",-7.47837,43.51408,-8.55264,42.56076,M2,0,"14:00","18:00","2022-09-06"
"2108AR128-005",-8.00841,43.62527,-7.95178,43.47903,M3,0,"14:00","18:00","2022-09-11"
"2108AR128-004",-8.00835,43.62527,-7.97909,43.48244,M3,0,"14:00","18:00","2022-08-28"
"2108AR128-002",-8.00835,43.62606,-7.97744,43.48217,M3,0,"14:00","18:00","2022-08-31"
"2108AR128-003",-8.00846,43.62606,-7.97948,43.483,M3,0,"14:00","18:00","2022-08-07"
"2104AR035-027",-7.00888,43.48865,-8.75921,42.43172,M3,0,"14:00","18:00","2022-08-12"
"2202AP001-008",-5.94963,43.33326,-7.89855,42.55572,M1,0,"14:00","18:00","2022-08-17"
"2003AR127-003",-6.4217,43.54639,-8.59066,42.23708,M3,0,"14:00","18:00","2022-08-29"
"2104AR044-004",-7.09378,43.41247,-8.95375,42.72282,M3,0,"14:00","18:00","2022-08-21"
"2006AP005-002",-7.38799,43.60314,-8.37313,42.89637,M2,0,"14:00","18:00","2022-09-01"
"2107AR164-063",-7.7073,43.50687,-8.02281,43.66334,M3,0,"14:00","18:00","2022-08-11"
"2208AR196-003",-8.01776,43.66293,-8.31056,42.56592,M1,0,"14:00","18:00","2022-08-08"
"1906AR067-009",-7.47521,43.50896,-8.5569,42.56343,M2,0,"14:00","18:00","2022-08-19"
"1906AR067-008",-7.47559,43.51027,-8.55764,42.56462,M2,0,"14:00","18:00","2022-08-26"
"2112AR082-005",-8.7746,43.14238,-7.25933,42.95468,M3,0,"14:00","18:00","2022-09-14"
"2107AR118-012",-7.68064,43.55376,-8.12233,43.27985,M3,0,"14:00","18:00","2022-08-10"
"2107AR108-006",-7.68859,43.54611,-8.29306,43.27185,M3,0,"14:00","18:00","2022-08-24"
"2107AR164-064",-7.70721,43.5069,-8.02286,43.6633,M3,0,"14:00","18:00","2022-09-09"
"2107AR110-003",-7.69172,43.5497,-8.21166,43.19374,M3,0,"14:00","18:00","2022-08-26"
"2017AP002-002",-8.4058,42.17904,-8.21153,43.1937,M2,0,"14:00","18:00","2022-08-21"
"2105AR089-005",-7.2251,43.41705,-8.80543,43.17341,M3,0,"14:00","18:00","2022-09-03"
"2212AR061-008",-8.73226,42.99927,-8.87601,43.28766,M1,0,"14:00","18:00","2022-08-06"
"2105AR005-006",-7.19264,43.46775,-8.95012,43.0215,M3,0,"14:00","18:00","2022-09-14"
"2212AP008-002",-8.93749,43.24653,-8.57654,43.00099,M1,0,"14:00","18:00","2022-08-14"
"2002AR026-005",-5.84157,43.51245,-8.87515,42.92646,M2,0,"14:00","18:00","2022-08-05"
"2115AP015-002",-8.56578,42.48925,-7.81149,43.63766,M2,0,"14:00","18:00","2022-08-22"
"2107AR191-001",-7.59278,43.65128,-7.91437,43.68629,M3,0,"14:00","18:00","2022-08-14"
"1906AR145-014",-7.50548,43.49074,-8.55259,42.56074,M2,0,"14:00","18:00","2022-08-03"
"1906AR145-011",-7.51547,43.48406,-8.55252,42.56072,M2,0,"14:00","18:00","2022-08-13"
"2116AR058-001",-8.65156,42.37776,-8.52491,42.13145,M3,0,"14:00","18:00","2022-08-20"
"2200AR034-001",-3.49043,43.20842,-7.89413,42.78871,M1,0,"14:00","18:00","2022-08-15"
"2200AR031-001",-4.26567,43.25119,-7.8945,42.78739,M1,0,"14:00","18:00","2022-08-14"
"2117AP040-002",-8.35769,42.26695,-7.70435,43.35345,M1,0,"14:00","18:00","2022-09-01"
"2113AP011-003",-8.13309,43.04659,-7.74974,43.36863,M1,0,"14:00","18:00","2022-08-09"
"2102AR074-012",-5.83891,43.45275,-7.83348,43.56261,M2,0,"14:00","18:00","2022-08-29"
"2104AR042-015",-7.08803,43.40588,-8.99861,42.55677,M3,0,"14:00","18:00","2022-09-05"
"1907AR441-015",-7.69271,43.54952,-8.58996,42.67883,M2,0,"14:00","18:00","2022-08-02"
"2212AR050-002",-8.73466,43.02239,-8.86376,43.03158,M1,0,"14:00","18:00","2022-09-10"
"2107AR164-054",-7.70835,43.50638,-8.02287,43.70351,M3,0,"14:00","18:00","2022-09-03"
"2104AR035-002",-7.00749,43.50551,-8.69666,42.32243,M3,0,"14:00","18:00","2022-08-24"
"2002AR067-001",-5.81727,43.58792,-8.8753,42.92532,M2,0,"14:00","18:00","2022-08-15"
"2002AR026-006",-5.83993,43.51274,-8.87513,42.92632,M2,0,"14:00","18:00","2022-08-04"
"1902AR067-002",-5.99554,43.33028,-8.82187,42.05808,M2,0,"14:00","18:00","2022-09-04"
"2107AR100-013",-7.68846,43.54585,-8.67838,43.10507,M3,0,"14:00","18:00","2022-08-30"
"2115AR134-002",-8.30556,42.49723,-8.44768,42.26682,M3,0,"14:00","18:00","2022-08-01"
"2210AR032-005",-8.09743,43.14444,-8.57377,42.49792,M1,0,"14:00","18:00","2022-09-01"
"2209AR049-005",-7.96534,43.38439,-8.56878,42.48961,M1,0,"14:00","18:00","2022-08-06"
"2105AR104-005",-7.20364,43.46354,-8.75819,43.04202,M3,0,"14:00","18:00","2022-08-03"
"2212AP008-003",-8.93767,43.24655,-8.07361,42.96031,M1,0,"14:00","18:00","2022-09-14"
"2121AP024-001",-7.42646,43.33134,-7.73972,42.95929,M1,0,"14:00","18:00","2022-08-02"
"2110AR056-005",-8.02049,43.2428,-8.04937,42.51345,M0,0,"14:00","18:00","2022-09-11"
"2108AR176-001",-7.91339,43.70217,-7.59355,43.61846,M3,0,"14:00","18:00","2022-09-08"
"2108AR173-001",-7.92563,43.59196,-7.60409,43.61604,M3,0,"14:00","18:00","2022-08-23"
"2002AR051-001",-5.87992,43.51279,-8.87513,42.92598,M2,0,"14:00","18:00","2022-08-05"
"2115AR054-004",-8.54948,42.53017,-8.78671,42.05512,M3,0,"14:00","18:00","2022-08-21"
"2104AR048-001",-7.10071,43.40308,-8.56253,42.98664,M3,0,"14:00","18:00","2022-08-20"
"2105AR101-011",-7.13023,43.48673,-8.80337,43.16339,M3,0,"14:00","18:00","2022-08-26"
"2116AR049-012",-8.79248,42.29874,-8.52998,42.13788,M3,0,"14:00","18:00","2022-08-10"
"1907AR256-013",-7.69347,43.54784,-8.67122,42.6214,M2,0,"14:00","18:00","2022-09-06"
"2204AR021-005",-7.06887,43.42332,-8.06187,43.38103,M0,0,"14:00","18:00","2022-08-22"
"2105AP002-003",-7.20166,43.36894,-7.50356,43.3739,M1,0,"14:00","18:00","2022-09-08"
"2200AR021-001",-3.2273,43.36982,-7.96392,43.61649,M2,0,"14:00","18:00","2022-08-05"
"2108AR180-001",-7.96376,43.61567,-7.61807,43.58695,M3,0,"14:00","18:00","2022-08-17"
"2021AR112-002",-7.20284,43.22654,-8.19584,43.1577,M2,0,"14:00","18:00","2022-09-04"
"2103AR077-002",-6.12192,43.53755,-8.55994,42.3876,M3,0,"14:00","18:00","2022-09-04"
"2116AP006-001",-8.53328,42.41471,-7.83914,43.62547,M2,0,"14:00","18:00","2022-08-24"
"1902AR047-010",-5.95868,43.4926,-8.74407,42.12026,M2,0,"14:00","18:00","2022-09-11"
"2208AP009-001",-7.8443,43.55627,-8.74271,42.11122,M1,0,"14:00","18:00","2022-08-30"
"1807AR615-001",-7.63242,43.63343,-7.25959,43.05623,M2,0,"14:00","18:00","2022-08-10"
"2204AR007-008",-6.99986,43.49194,-7.17266,43.28558,M2,0,"14:00","18:00","2022-08-10"
"2204AR007-007",-7.00438,43.49678,-7.17246,43.28433,M2,0,"14:00","18:00","2022-08-27"
"2104AR035-016",-7.01736,43.49102,-8.66133,42.49649,M3,0,"14:00","18:00","2022-08-07"
"2108AR199-005",-7.98623,43.50939,-7.39065,43.43091,M3,0,"14:00","18:00","2022-08-12"
"2200AR024-002",-3.24618,43.3926,-8.00896,43.62528,M2,0,"14:00","18:00","2022-08-19"
"2015AR093-006",-8.5755,42.49123,-8.74516,42.11152,M3,0,"14:00","18:00","2022-09-10"
"2017AR039-001",-8.28739,42.17178,-8.744,42.11174,M3,0,"14:00","18:00","2022-09-02"
"2208AR147-002",-7.90507,43.57133,-8.50414,42.39838,M1,0,"14:00","18:00","2022-09-02"
"2116AR059-006",-8.64215,42.37503,-8.67083,42.33395,M3,0,"14:00","18:00","2022-08-10"
"2116AR061-001",-8.43266,42.29977,-8.67138,42.33412,M3,0,"14:00","18:00","2022-08-08"
"2121AP028-002",-7.45359,43.38178,-8.00733,43.64289,M2,0,"14:00","18:00","2022-08-12"
"2108AR263-001",-8.00041,43.61787,-7.08555,43.40515,M3,0,"14:00","18:00","2022-09-11"
"1902AR031-003",-5.85417,43.47603,-8.74017,42.11177,M2,0,"14:00","18:00","2022-08-16"
"2212AP009-005",-8.93717,43.24724,-8.56524,42.96669,M1,0,"14:00","18:00","2022-08-14"
"2108AR126-002",-8.01587,43.61835,-7.92142,43.64817,M3,0,"14:00","18:00","2022-09-07"
"2003AP002-002",-6.16189,43.47446,-8.87539,42.92483,M2,0,"14:00","18:00","2022-08-25"
"2108AR199-006",-7.98494,43.50688,-7.38605,43.43062,M3,0,"14:00","18:00","2022-09-03"
"1607AR221-008",-7.60344,43.57418,-8.68718,42.79257,M2,0,"14:00","18:00","2022-09-11"
"2202AP001-005",-5.946,43.33946,-7.99702,42.56631,M1,0,"14:00","18:00","2022-08-19"
"2108AR126-001",-8.016,43.61825,-7.92137,43.64852,M3,0,"14:00","18:00","2022-08-16"
"2105AP002-012",-7.19818,43.37501,-7.42524,43.33529,M1,0,"14:00","18:00","2022-09-11"
"2014AP001-007",-8.76864,42.68698,-8.45349,43.04155,M2,0,"14:00","18:00","2022-09-10"
"2014AP001-004",-8.76327,42.68876,-8.56508,43.13677,M2,0,"14:00","18:00","2022-08-10"
"2108AP002-002",-7.74428,43.67718,-7.79644,43.67088,M2,0,"14:00","18:00","2022-08-18"
"2115AR138-001",-8.57988,42.4261,-8.44891,42.26794,M3,0,"14:00","18:00","2022-08-04"
"2104AR035-017",-7.01594,43.49046,-8.66138,42.49658,M3,0,"14:00","18:00","2022-08-24"
"1905AR164-005",-7.05616,43.50108,-8.53328,42.41471,M2,0,"14:00","18:00","2022-08-11"
"2116AR066-002",-8.64441,42.38377,-8.50398,42.30804,M3,0,"14:00","18:00","2022-08-05"
"2203AZ013-002",-6.0263,43.49528,-7.38214,43.65656,M2,0,"14:00","18:00","2022-08-10"
"2117AR145-001",-8.48067,42.28234,-7.79445,43.63357,M2,0,"14:00","18:00","2022-08-26"
"2208AR164-002",-7.83434,43.64828,-8.54626,42.40607,M1,0,"14:00","18:00","2022-09-01"
"2208AR163-010",-7.81945,43.62503,-8.53328,42.41471,M1,0,"14:00","18:00","2022-08-27"
"2015AP002-006",-8.50555,42.58096,-8.21348,43.20004,M2,0,"14:00","18:00","2022-08-14"
"2211AR065-001",-8.56524,43.09779,-8.98756,42.63901,M1,0,"14:00","18:00","2022-09-01"
"2005AR124-003",-7.05319,43.50645,-8.98756,42.63901,M2,0,"14:00","18:00","2022-09-02"
"2201AP005-002",-4.62276,43.38957,-7.81873,43.64608,M2,0,"14:00","18:00","2022-09-04"
"2107AR108-010",-7.69029,43.5453,-8.16403,43.26631,M3,0,"14:00","18:00","2022-09-01"
"2208AR163-013",-7.81791,43.62447,-8.53328,42.41471,M1,0,"14:00","18:00","2022-08-30"
"2208AR163-012",-7.81978,43.62381,-8.54272,42.41114,M1,0,"14:00","18:00","2022-08-09"
"1902AR067-009",-5.99425,43.32893,-8.17061,42.24154,M2,0,"14:00","18:00","2022-08-17"
"2105AP002-014",-7.20647,43.37377,-7.42537,43.33478,M1,0,"14:00","18:00","2022-08-02"
"2204AR043-006",-7.01987,43.50733,-7.13712,43.4776,M2,0,"14:00","18:00","2022-08-20"
"1808AR031-004",-7.7385,43.72856,-7.69748,43.00348,M3,0,"14:00","18:00","2022-08-16"
"2104AR044-003",-7.09822,43.41509,-8.95333,42.72271,M3,0,"14:00","18:00","2022-08-07"
"2005AR130-002",-7.05365,43.51006,-8.99473,42.63582,M2,0,"14:00","18:00","2022-09-02"
"2105AP002-007",-7.20287,43.37377,-7.42054,43.34121,M1,0,"14:00","18:00","2022-08-12"
"2102AR065-001",-5.90339,43.49192,-8.63566,42.25158,M3,0,"14:00","18:00","2022-08-06"
"2118AP002-008",-8.11627,42.48158,-7.76615,43.37083,M1,0,"14:00","18:00","2022-08-29"
"2105AP003-009",-7.19852,43.36922,-7.89731,43.00181,M1,0,"14:00","18:00","2022-09-03"
"2112AR082-007",-8.77316,43.14208,-7.07116,42.99845,M3,0,"14:00","18:00","2022-08-24"
"2107AR173-001",-7.61989,43.65493,-8.00598,43.63278,M3,0,"14:00","18:00","2022-08-19"
"2114AR030-002",-8.94896,42.81455,-8.51112,42.22838,M3,0,"14:00","18:00","2022-08-17"
"2114AR021-004",-8.87356,42.75331,-8.51539,42.22692,M3,0,"14:00","18:00","2022-09-09"
"2114AR030-004",-8.94774,42.81457,-8.41256,42.2627,M3,0,"14:00","18:00","2022-08-01"
"2114AR030-001",-8.94884,42.81433,-8.51096,42.22872,M3,0,"14:00","18:00","2022-09-08"
"2202AP001-006",-5.94613,43.33876,-7.94197,42.53743,M1,0,"14:00","18:00","2022-09-07"
"2208AR138-001",-7.89809,43.56945,-8.65481,42.25345,M1,0,"14:00","18:00","2022-08-22"
"2208AR120-003",-7.97868,43.48361,-8.66674,42.25369,M1,0,"14:00","18:00","2022-08-13"
"1907AR256-001",-7.68119,43.55726,-8.67877,42.6172,M2,0,"14:00","18:00","2022-09-08"
"2208AR120-002",-7.97781,43.4841,-8.66796,42.25274,M1,0,"14:00","18:00","2022-09-07"
"1902AR031-002",-5.85502,43.47492,-8.70748,42.04168,M2,0,"14:00","18:00","2022-08-25"
"2210AR052-006",-8.15489,43.28303,-8.57846,42.50796,M1,0,"14:00","18:00","2022-08-11"
"2210AR049-006",-8.26863,43.20839,-8.57544,42.50437,M1,0,"14:00","18:00","2022-09-04"
"2210AR032-002",-8.09162,43.13862,-8.56845,42.49036,M1,0,"14:00","18:00","2022-08-08"
"2210AR032-001",-8.09399,43.13979,-8.5684,42.49031,M1,0,"14:00","18:00","2022-08-25"
"2209AR040-012",-8.05844,43.37537,-8.5686,42.49044,M1,0,"14:00","18:00","2022-09-07"
"2112AP002-009",-8.72479,43.00127,-7.92076,43.49816,M2,0,"14:00","18:00","2022-09-13"
"2208AR196-001",-8.01791,43.66354,-8.77405,42.42441,M1,0,"14:00","18:00","2022-08-27"
"2208AR147-001",-7.90503,43.57094,-8.65299,42.2578,M1,0,"14:00","18:00","2022-08-26"
"2208AR189-002",-7.96834,43.48893,-8.77348,42.4243,M1,0,"14:00","18:00","2022-08-20"
"2210AR046-003",-8.21252,43.21562,-8.57537,42.50347,M1,0,"14:00","18:00","2022-08-19"
"2113AR036-008",-8.44326,42.87885,-7.75485,43.06402,M3,0,"14:00","18:00","2022-08-11"
"2108AP001-007",-7.75419,43.67608,-7.92897,43.58953,M2,0,"14:00","18:00","2022-08-11"
"1803AR065-001",-6.08201,43.46921,-8.14306,42.2065,M1,0,"14:00","18:00","2022-08-03"
"1907AR341-009",-7.69283,43.54957,-8.58965,42.6793,M2,0,"14:00","18:00","2022-08-25"
"2208AR163-004",-7.81695,43.62912,-8.54272,42.41114,M1,0,"14:00","18:00","2022-08-23"
"2210AR049-002",-8.25825,43.2084,-8.57532,42.50378,M1,0,"14:00","18:00","2022-09-06"
"2209AR040-014",-8.05762,43.36969,-8.56859,42.4906,M1,0,"14:00","18:00","2022-08-05"
"2104AR040-001",-7.08577,43.41424,-8.66016,42.39432,M3,0,"14:00","18:00","2022-09-06"
"1901AR013-003",-5.26253,43.46231,-7.97594,42.54612,M2,0,"14:00","18:00","2022-08-02"
"1900AP001-001",-4.3891,43.36576,-8.00644,42.54496,M2,0,"14:00","18:00","2022-08-04"
"1901AR002-017",-5.57589,43.47805,-7.97496,42.55287,M2,0,"14:00","18:00","2022-08-30"
"2001AR005-003",-5.38467,43.47972,-8.0058,42.54716,M3,0,"14:00","18:00","2022-08-03"
"1802AR065-002",-5.96231,43.4913,-7.26496,42.98152,M3,0,"14:00","18:00","2022-09-12"
"1907AR341-005",-7.69184,43.54685,-8.58959,42.67932,M2,0,"14:00","18:00","2022-08-17"
"2212AR050-006",-8.74203,43.02341,-8.75284,43.03256,M1,0,"14:00","18:00","2022-08-31"
"1908AR138-003",-8.11824,43.5451,-8.10937,42.4774,M3,0,"14:00","18:00","2022-09-13"
"2117AR145-014",-8.49138,42.26645,-8.00559,43.50573,M2,0,"14:00","18:00","2022-08-02"
"2108AR123-001",-8.00817,43.63755,-7.98832,43.50977,M3,0,"14:00","18:00","2022-09-04"
"2115AR117-014",-8.52417,42.57313,-8.47149,42.26752,M3,0,"14:00","18:00","2022-08-26"
"2115AR117-010",-8.52084,42.57418,-8.47131,42.26735,M3,0,"14:00","18:00","2022-09-02"
"2107AR164-046",-7.70928,43.5062,-8.02292,43.66328,M3,0,"14:00","18:00","2022-08-03"
"1908AR129-001",-8.11697,43.54374,-8.59169,42.67683,M2,0,"14:00","18:00","2022-08-02"
"2013AP004-005",-8.72862,42.98876,-8.55877,43.19623,M2,0,"14:00","18:00","2022-08-01"
"2003AR013-001",-6.02369,43.46698,-8.22613,42.24309,M3,0,"14:00","18:00","2022-08-28"
"2013AP004-001",-8.73069,42.98493,-8.53134,43.24031,M2,0,"14:00","18:00","2022-08-15"
"2111AR121-002",-8.68076,43.13443,-5.5528,43.459,M3,0,"14:00","18:00","2022-08-17"
"2212AR044-003",-8.7593,43.03532,-8.75521,43.01123,M1,0,"14:00","18:00","2022-08-05"
"2104AR041-001",-7.08548,43.40487,-8.64385,42.90385,M3,0,"14:00","18:00","2022-08-17"
"2108AR145-001",-8.00713,43.63783,-8.1296,43.52618,M3,0,"14:00","18:00","2022-08-01"
"2111AR085-001",-8.41931,43.28344,-6.09943,43.44033,M3,0,"14:00","18:00","2022-08-30"
"2111AR080-002",-8.3695,43.22429,-6.10209,43.43867,M3,0,"14:00","18:00","2022-08-15"
"2107AR164-021",-7.71166,43.50587,-7.84762,43.48261,M3,0,"14:00","18:00","2022-09-05"
"2104AR035-009",-7.01341,43.49404,-8.63542,42.49795,M3,0,"14:00","18:00","2022-09-04"
"2110AR005-001",-8.21117,43.19397,-7.08667,43.40509,M3,0,"14:00","18:00","2022-08-07"
"2018AR016-004",-8.00324,42.49349,-8.56504,42.21287,M3,0,"14:00","18:00","2022-08-13"
"1903AR060-001",-6.09747,43.4733,-8.04814,42.50467,M3,0,"14:00","18:00","2022-08-10"
"2204AP002-005",-6.7616,43.52595,-7.59156,43.58437,M2,0,"14:00","18:00","2022-08-28"
"1908AR107-002",-7.88769,43.57204,-8.59097,42.67687,M2,0,"14:00","18:00","2022-08-08"
"2108AR105-001",-7.96598,43.48954,-7.78029,43.65962,M2,0,"14:00","18:00","2022-08-03"
"2102AR074-004",-5.84402,43.46648,-7.98033,43.38379,M2,0,"14:00","18:00","2022-08-12"
"2108AR124-002",-7.91488,43.6989,-7.97827,43.48079,M3,0,"14:00","18:00","2022-09-01"
"2015AP002-002",-8.51752,42.57312,-8.2124,43.2166,M2,0,"14:00","18:00","2022-08-26"
"2108AR110-008",-7.88081,43.54009,-8.12662,43.52196,M3,0,"14:00","18:00","2022-09-08"
"2200AR022-001",-3.23987,43.37896,-7.78444,42.87584,M1,0,"14:00","18:00","2022-08-11"
"2107AR164-062",-7.70739,43.50681,-8.0227,43.66331,M3,0,"14:00","18:00","2022-08-26"
"2208AP008-005",-7.84835,43.55492,-8.463,42.17416,M1,0,"14:00","18:00","2022-08-10"
"2204AR048-001",-7.02065,43.45554,-7.09683,43.46605,M2,0,"14:00","18:00","2022-08-18"
"2008AR104-001",-7.86472,43.69538,-8.3187,42.16737,M3,0,"14:00","18:00","2022-08-28"
"2008AR067-001",-7.7949,43.70289,-8.32253,42.15971,M3,0,"14:00","18:00","2022-09-10"
"2204AP004-001",-6.88866,43.51278,-8.21901,42.17759,M1,0,"14:00","18:00","2022-08-02"
"2102AR074-007",-5.83172,43.46383,-7.97797,43.38763,M2,0,"14:00","18:00","2022-08-20"
"2209AR028-002",-7.98008,43.38763,-7.98279,43.38605,M0,0,"14:00","18:00","2022-08-16"
"2121AP025-003",-7.42564,43.33078,-7.75613,42.85633,M1,0,"14:00","18:00","2022-08-29"
"2108AR252-002",-7.98126,43.5034,-7.15749,43.49131,M3,0,"14:00","18:00","2022-08-10"
"2108AR238-001",-8.00569,43.50587,-7.16236,43.49296,M3,0,"14:00","18:00","2022-09-13"
"2108AR236-001",-7.9142,43.6841,-7.16339,43.49306,M3,0,"14:00","18:00","2022-08-17"
"2111AR121-004",-8.6805,43.13393,-5.55843,43.45833,M3,0,"14:00","18:00","2022-08-15"
"2117AR145-011",-8.48832,42.28089,-8.00773,43.62528,M2,0,"14:00","18:00","2022-08-08"
"2111AR063-001",-8.47603,43.27025,-6.17327,43.48601,M3,0,"14:00","18:00","2022-08-21"
"2103AR060-003",-6.11398,43.45593,-8.52861,42.40502,M3,0,"14:00","18:00","2022-09-01"
"2121AP009-002",-7.46638,43.34159,-7.70712,43.36179,M1,0,"14:00","18:00","2022-08-10"
"2202AR011-001",-5.80582,43.57427,-7.66167,43.71272,M2,0,"14:00","18:00","2022-09-08"
"2105AR101-006",-7.14229,43.48171,-8.84528,43.15271,M3,0,"14:00","18:00","2022-09-05"
"2211AR065-002",-8.56565,43.09823,-8.98756,42.63901,M1,0,"14:00","18:00","2022-08-30"
"2002AP006-002",-5.9922,43.34729,-8.6438,42.90399,M2,0,"14:00","18:00","2022-09-13"
"2104AR035-004",-7.01424,43.49558,-8.52861,42.40502,M3,0,"14:00","18:00","2022-08-14"
"2104AR035-003",-7.00631,43.5049,-8.52864,42.40466,M3,0,"14:00","18:00","2022-08-14"
"1906AR019-002",-7.47309,43.49389,-8.48193,42.69119,M2,0,"14:00","18:00","2022-08-13"
"2111AR027-001",-8.58346,43.23051,-7.82029,43.67916,M2,0,"14:00","18:00","2022-08-31"
"1706AR207-001",-7.33223,43.51818,-8.6898,42.78931,M2,0,"14:00","18:00","2022-08-31"
"2107AR164-040",-7.70597,43.50601,-8.018,43.66271,M3,0,"14:00","18:00","2022-08-26"
"1702AR046-001",-5.97544,43.3511,-8.68754,42.79266,M2,0,"14:00","18:00","2022-08-03"
"2208AP008-008",-7.8479,43.56024,-8.4628,42.17416,M1,0,"14:00","18:00","2022-08-06"
"1607AR221-009",-7.60282,43.57374,-8.68743,42.79259,M2,0,"14:00","18:00","2022-09-02"
"1803AR007-004",-6.08333,43.44512,-7.37085,43.26427,M2,0,"14:00","18:00","2022-08-18"
"2105AR089-006",-7.22544,43.4169,-8.84544,43.10397,M3,0,"14:00","18:00","2022-09-12"
"2105AP003-001",-7.19782,43.36593,-7.76131,43.23003,M1,0,"14:00","18:00","2022-08-31"
"1905AP004-003",-7.21653,43.36263,-8.5522,42.23444,M2,0,"14:00","18:00","2022-09-06"
"2104AR035-013",-7.01632,43.49481,-8.67198,42.39222,M3,0,"14:00","18:00","2022-08-18"
