,idCamion,idPedido,start_date,end_date,tipo
550,A109742A,2115AR054-005,2022-08-11 07:00:00,2022-08-11 09:49:15.240272,Entrega
551,A121837B,1905AR164-004,2022-08-11 09:12:43.610460,2022-08-11 15:32:31.660420,Entrega
552,A121837B,2002AP005-001,2022-08-13 07:00:00.660420,2022-08-13 13:57:11.605708,Entrega
553,A102879B,2212AR061-002,2022-08-13 07:00:00,2022-08-13 09:10:25.930304,Entrega
554,A104887A,2212AR063-001,2022-08-14 07:00:00,2022-08-14 09:48:47.729652,Entrega
555,AA9001F,2210AZ033-003,2022-08-11 10:00:58.310691,2022-08-13 08:00:00,Entrega
556,A101602A,2104AR044-004,2022-08-14 14:34:20.229583,2022-08-16 14:00:00,Entrega
557,AA9001D,1906AR148-001,2022-08-17 07:00:00,2022-08-17 12:20:40.306323,Entrega
558,A115178C,2006AP005-002,2022-08-07 13:05:18.609500,2022-08-07 16:33:42.960349,Entrega
559,A121485A,2108AR051-001,2022-08-07 19:01:06.723097,2022-08-07 21:28:56.829360,Entrega
560,A127810A,2001AP001-001,2022-08-17 07:00:00.566072,2022-08-17 14:03:45.592031,Entrega
561,A115901A,1702AR046-001,2022-08-15 07:00:00,2022-08-15 13:30:49.025876,Entrega
562,A121837A,2104AR042-005,2022-08-09 07:00:00.787205,2022-08-09 11:21:05.445568,Entrega
563,A109742A,2115AR138-002,2022-08-11 09:49:15.240272,2022-08-11 12:26:27.601554,Entrega
564,A104403D,2117AP011-008,2022-08-10 17:01:51.773109,2022-08-13 20:00:00,Entrega
565,A102966A,2104AR050-009,2022-08-19 08:00:00,2022-08-19 10:22:16.470585,Entrega
566,A127898A,2014AR096-003,2022-08-10 07:00:00.065389,2022-08-10 10:50:44.568201,Entrega
567,A115178D,2212AP009-006,2022-08-08 15:57:01.338081,2022-08-10 08:00:00,Entrega
568,A118173B,2210AR049-001,2022-08-08 13:55:43.129080,2022-08-08 17:47:51.608158,Entrega
569,A113290A,2208AR176-001,2022-08-11 08:00:00,2022-08-11 10:25:13.568006,Entrega
570,A116776A,1905AR021-002,2022-08-14 08:00:00,2022-08-14 12:22:21.781133,Entrega
571,A121837B,1907AR441-025,2022-08-13 13:57:11.605708,2022-08-15 08:00:00,Entrega
572,A104887A,2104AR035-009,2022-08-14 09:48:47.729652,2022-08-14 15:11:02.088752,Entrega
573,A114833A,2121AP010-003,2022-08-06 15:19:46.555238,2022-08-08 08:00:00,Entrega
574,A113290A,2208AR163-014,2022-08-13 07:00:00.568006,2022-08-13 10:55:24.018899,Entrega
575,A102966A,2108AR123-002,2022-08-19 10:22:16.470585,2022-08-19 12:15:15.714677,Entrega
576,A128208A,2103AR030-001,2022-08-05 18:40:53.661228,2022-08-07 08:00:00,Entrega
577,A130974A,2104AR035-020,2022-08-12 07:00:00.434869,2022-08-14 08:00:00,Entrega
578,A103811A,2107AR164-059,2022-08-06 15:01:48.183463,2022-08-06 18:01:49.379742,Entrega
579,A123070A,1907AR309-003,2022-08-04 18:20:06.119453,2022-08-06 08:00:00,Entrega
580,A106058E,2105AR089-005,2022-08-09 09:54:39.530344,2022-08-09 13:40:34.340026,Entrega
581,AA9001F,2107AR164-036,2022-08-13 08:00:00,2022-08-13 11:38:18.733015,Entrega
582,A113290A,2115AR120-001,2022-08-13 10:55:24.018899,2022-08-13 13:40:06.059707,Entrega
583,A130974A,2112AP002-009,2022-08-14 08:00:00,2022-08-14 11:15:36.673693,Entrega
584,AA9001F,2200AZ005-003,2022-08-15 07:00:00.733015,2022-08-17 08:00:00,Entrega
585,A104877A,2105AR104-002,2022-08-17 09:45:42.319732,2022-08-17 13:36:31.170220,Entrega
586,A103698A,1921AR077-003,2022-08-14 07:00:00.482824,2022-08-14 11:54:13.636642,Entrega
587,A127898A,1901AR032-002,2022-08-10 10:50:44.568201,2022-08-10 18:29:16.450612,Entrega
588,A104403D,1905AR211-003,2022-08-14 07:00:00,2022-08-14 11:12:16.695646,Entrega
589,A101602A,2108AR046-002,2022-08-17 07:00:00,2022-08-17 10:33:13.866945,Entrega
590,A108122A,2104AR035-015,2022-08-09 11:04:44.561018,2022-08-12 08:00:00,Entrega
591,A104967A,1907AR441-005,2022-08-20 10:46:14.853142,2022-08-22 08:00:00,Entrega
592,A103811A,2010AR086-004,2022-08-07 07:00:00.379742,2022-08-07 10:38:34.061125,Entrega
593,A123070A,2112AP005-001,2022-08-08 07:00:00,2022-08-08 10:31:08.471418,Entrega
594,A118173B,2018AR016-004,2022-08-08 17:47:51.608158,2022-08-10 14:00:00,Entrega
595,A103698A,2108AR110-002,2022-08-14 11:54:13.636642,2022-08-14 15:10:17.914871,Entrega
596,A106022A,1907AR256-041,2022-08-12 08:00:00,2022-08-12 11:25:35.287445,Entrega
597,A121485A,2103AR026-002,2022-08-09 07:00:00.829360,2022-08-09 13:16:37.731404,Entrega
598,A118173B,2209AR049-001,2022-08-12 07:00:00,2022-08-12 11:42:48.892295,Entrega
599,AA9001F,2108AR054-006,2022-08-19 07:00:00,2022-08-19 10:19:04.182603,Entrega
600,A103698A,2113AP007-001,2022-08-14 15:10:17.914871,2022-08-16 08:00:00,Entrega
601,A103761A,1803AR007-012,2022-08-15 07:00:00,2022-08-15 11:49:17.076310,Entrega
602,A104967C,2111AR104-001,2022-08-15 10:39:06.214404,2022-08-15 15:38:21.070052,Entrega
603,A109742A,2203AR016-004,2022-08-11 12:26:27.601554,2022-08-11 19:20:24.096821,Entrega
604,A103811A,2104AR035-025,2022-08-07 10:38:34.061125,2022-08-07 16:51:58.036111,Entrega
605,A104715B,2114AR089-002,2022-08-21 07:00:00,2022-08-21 10:41:53.448614,Entrega
606,A103761D,2116AR049-009,2022-08-09 09:57:11.801761,2022-08-11 08:00:00,Entrega
607,A127898A,2204AR010-002,2022-08-12 07:00:00.450612,2022-08-12 10:49:32.742493,Entrega
608,A106058E,2114AR066-002,2022-08-09 13:40:34.340026,2022-08-09 16:43:40.727648,Entrega
609,A108122A,1803AR007-001,2022-08-13 07:00:00,2022-08-13 12:35:49.699060,Entrega
610,A121837A,2212AR044-006,2022-08-09 11:21:05.445568,2022-08-09 13:31:38.357253,Entrega
611,A104877C,2014AP008-001,2022-08-13 12:37:43.713567,2022-08-13 15:28:49.264878,Entrega
612,A103652A,2108AR129-001,2022-08-14 07:00:00,2022-08-14 10:38:49.015178,Entrega
613,A103628A,2104AR042-003,2022-08-08 07:00:00.585262,2022-08-10 08:00:00,Entrega
614,A104877C,2008AR059-003,2022-08-13 15:28:49.264878,2022-08-15 08:00:00,Entrega
615,A128208A,2117AR145-001,2022-08-08 07:00:00,2022-08-08 12:28:16.598511,Entrega
616,A106058E,2109AR033-002,2022-08-09 16:43:40.727648,2022-08-09 20:45:09.058765,Entrega
617,A103761A,2103AR088-004,2022-08-15 11:49:17.076310,2022-08-15 15:36:58.259729,Entrega
618,A103811A,1908AR260-010,2022-08-09 07:00:00.036111,2022-08-12 08:00:00,Entrega
619,A123070A,2112AP002-012,2022-08-08 10:31:08.471418,2022-08-08 14:36:18.986848,Entrega
620,A115178C,2107AR130-002,2022-08-07 16:33:42.960349,2022-08-10 14:00:00,Entrega
621,A103304A,2204AR020-013,2022-08-12 16:01:52.696310,2022-08-14 08:00:00,Entrega
622,A127898A,2211AR084-001,2022-08-12 10:49:32.742493,2022-08-12 14:17:06.269957,Entrega
623,AA9001F,2103AR072-002,2022-08-19 10:19:04.182603,2022-08-22 08:00:00,Entrega
624,A115178D,2203AP002-005,2022-08-11 07:00:00,2022-08-11 11:39:33.828306,Entrega
625,A104403D,2203AR016-012,2022-08-14 11:12:16.695646,2022-08-16 14:00:00,Entrega
626,A103628A,2212AP008-008,2022-08-10 08:00:00,2022-08-10 11:02:15.456406,Entrega
627,A123070A,2006AP002-004,2022-08-08 14:36:18.986848,2022-08-08 18:25:17.360213,Entrega
628,A104096A,2107AR164-013,2022-08-13 10:10:08.922728,2022-08-15 08:00:00,Entrega
629,A103761D,2108AR211-001,2022-08-11 08:00:00,2022-08-11 12:15:08.523499,Entrega
630,A104887A,2104AR050-011,2022-08-14 15:11:02.088752,2022-08-16 08:00:00,Entrega
631,A114833A,2107AR100-007,2022-08-08 08:00:00,2022-08-08 10:43:12.688897,Entrega
632,A104967A,2105AP003-007,2022-08-22 08:00:00,2022-08-24 08:00:00,Entrega
633,A103451F,2204AR044-003,2022-08-14 11:40:18.824832,2022-08-14 15:30:09.431615,Entrega
634,A114833A,2112AR081-001,2022-08-09 07:00:00.688897,2022-08-09 14:01:57.950504,Entrega
635,A104967C,2212AR063-004,2022-08-15 15:38:21.070052,2022-08-17 08:00:00,Entrega
636,A121837B,2104AR038-003,2022-08-16 07:00:00,2022-08-18 08:00:00,Entrega
637,A123070B,1907AR441-015,2022-08-08 07:00:00.958195,2022-08-08 12:14:06.187557,Entrega
638,A114833A,2201AP005-002,2022-08-10 07:00:00.950504,2022-08-10 12:29:42.287126,Entrega
639,A104403D,2110AR005-002,2022-08-17 07:00:00,2022-08-17 11:18:08.363877,Entrega
640,A104967C,2108AR178-001,2022-08-18 07:00:00,2022-08-18 10:03:54.753632,Entrega
641,A106058E,2006AP005-001,2022-08-10 07:00:00.058765,2022-08-10 10:25:12.615148,Entrega
642,A104877C,2202AP001-004,2022-08-16 07:00:00,2022-08-16 13:24:54.869652,Entrega
643,A104967B,2110AR056-006,2022-08-12 09:54:19.295927,2022-08-12 13:02:37.138516,Entrega
644,A121837B,2200AR024-008,2022-08-20 07:00:00,2022-08-20 17:56:34.821118,Entrega
645,A103451F,2208AP008-002,2022-08-14 15:30:09.431615,2022-08-14 19:42:12.494951,Entrega
646,AA9001C,2108AR258-001,2022-08-10 07:00:00.891867,2022-08-10 11:08:02.231921,Entrega
647,A104715D,2107AR164-024,2022-08-15 08:00:00,2022-08-15 10:04:22.559335,Entrega
648,A130974A,2003AP002-002,2022-08-15 07:00:00.673693,2022-08-15 12:45:07.456824,Entrega
649,A115178D,1921AR011-002,2022-08-11 11:39:33.828306,2022-08-11 15:12:27.962393,Entrega
650,A104877C,1906AR062-005,2022-08-16 13:24:54.869652,2022-08-18 08:00:00,Entrega
651,A106058E,2116AP006-001,2022-08-10 10:25:12.615148,2022-08-10 14:26:24.422252,Entrega
652,A121485A,2102AR048-001,2022-08-10 07:00:00.731404,2022-08-10 15:02:54.051387,Entrega
653,A103698A,2201AR006-001,2022-08-17 07:00:00,2022-08-17 13:44:18.826341,Entrega
654,A129921A,2108AR128-003,2022-08-14 11:24:48.642548,2022-08-14 14:39:49.276423,Entrega
655,A121837B,2006AP002-003,2022-08-21 07:00:00.821118,2022-08-21 10:52:46.550011,Entrega
656,A130974A,2117AR145-009,2022-08-15 12:45:07.456824,2022-08-15 16:52:56.486319,Entrega
657,A116776A,2212AR061-007,2022-08-15 07:00:00.781133,2022-08-15 09:39:39.147622,Entrega
658,A121152B,2206AP005-001,2022-08-06 11:07:14.551792,2022-08-06 15:21:34.393497,Entrega
659,A102966A,2202AR002-001,2022-08-20 07:00:00.714677,2022-08-20 12:08:29.683716,Entrega
660,A104967C,1908AR078-004,2022-08-18 10:03:54.753632,2022-08-18 13:33:01.572799,Entrega
661,A115178D,2108AR110-012,2022-08-11 15:12:27.962393,2022-08-11 18:20:58.108614,Entrega
662,AA9001D,1905AP004-002,2022-08-17 12:20:40.306323,2022-08-17 17:45:32.658804,Entrega
663,A121837A,1707AR187-013,2022-08-09 13:31:38.357253,2022-08-12 08:00:00,Entrega
664,A121837A,2102AR066-001,2022-08-13 07:00:00,2022-08-13 14:42:20.792194,Entrega
665,A114833A,2014AP010-001,2022-08-10 12:29:42.287126,2022-08-10 16:21:39.930532,Entrega
666,A118173B,2118AR025-002,2022-08-12 11:42:48.892295,2022-08-12 15:31:55.370087,Entrega
667,A129921A,2014AP010-005,2022-08-14 14:39:49.276423,2022-08-16 14:00:00,Entrega
668,A103761D,2204AP001-001,2022-08-11 12:15:08.523499,2022-08-11 14:58:21.194336,Entrega
669,A104715D,1905AR164-002,2022-08-16 07:00:00.559335,2022-08-16 11:26:05.165299,Entrega
670,A114833A,2108AR111-001,2022-08-10 16:21:39.930532,2022-08-12 08:00:00,Entrega
671,A102879B,2001AR005-003,2022-08-13 09:10:25.930304,2022-08-13 16:44:47.853497,Entrega
672,A103761A,2002AR056-001,2022-08-16 07:00:00.259729,2022-08-18 08:00:00,Entrega
673,AA9001E,2107AR108-009,2022-08-07 11:20:18.438480,2022-08-07 14:54:09.460203,Entrega
674,A129921A,2200AR024-011,2022-08-17 07:00:00,2022-08-17 17:03:11.770794,Entrega
675,A127898A,2117AR013-006,2022-08-12 14:17:06.269957,2022-08-15 08:00:00,Entrega
676,A121485A,2014AP002-002,2022-08-10 15:02:54.051387,2022-08-10 18:08:41.607941,Entrega
677,A106022A,2208AR164-002,2022-08-13 07:00:00.287445,2022-08-13 12:01:38.635188,Entrega
678,A106058E,2210AR032-007,2022-08-10 14:26:24.422252,2022-08-10 17:43:22.627250,Entrega
679,A109742A,2116AR049-002,2022-08-13 07:00:00.096821,2022-08-13 10:02:24.000017,Entrega
680,A103296A,2007AR138-004,2022-08-08 07:00:00.398507,2022-08-08 11:56:13.624185,Entrega
681,A104096A,2212AR063-003,2022-08-15 08:00:00,2022-08-15 10:20:44.234280,Entrega
682,AA9001D,2112AR178-002,2022-08-19 07:00:00.658804,2022-08-19 10:38:44.489795,Entrega
683,A115178C,1702AR045-001,2022-08-12 07:00:00,2022-08-12 13:14:54.548931,Entrega
684,A123070A,2116AR049-010,2022-08-08 18:25:17.360213,2022-08-08 21:01:06.225374,Entrega
685,A103451E,2002AP002-002,2022-08-05 07:00:00.176959,2022-08-05 14:08:40.139210,Entrega
686,A128208A,1803AR007-009,2022-08-08 12:28:16.598511,2022-08-08 16:47:47.418075,Entrega
687,A102966A,2107AR110-006,2022-08-20 12:08:29.683716,2022-08-20 14:34:13.476103,Entrega
688,A104096A,2107AR169-001,2022-08-15 10:20:44.234280,2022-08-15 13:25:44.600673,Entrega
689,A109742B,2107AR100-017,2022-08-08 07:00:00,2022-08-08 09:58:15.531895,Entrega
690,A104887A,2112AP002-013,2022-08-17 07:00:00,2022-08-17 10:08:04.729747,Entrega
691,A106022A,2104AR049-003,2022-08-13 12:01:38.635188,2022-08-13 17:09:13.978986,Entrega
692,A115178D,2208AR102-005,2022-08-11 18:20:58.108614,2022-08-13 08:00:00,Entrega
693,A128208A,2112AP002-016,2022-08-10 07:00:00.418075,2022-08-10 10:57:46.156148,Entrega
694,A102879B,2116AR049-005,2022-08-13 16:44:47.853497,2022-08-13 19:44:37.376164,Entrega
695,A115178D,2200AR002-001,2022-08-14 07:00:00,2022-08-16 08:00:00,Entrega
696,A127898A,2212AR044-005,2022-08-16 07:00:00,2022-08-16 09:51:50.858988,Entrega
697,A104967C,2210AR004-003,2022-08-18 13:33:01.572799,2022-08-18 17:13:25.316435,Entrega
698,A103761D,2107AR100-018,2022-08-11 14:58:21.194336,2022-08-11 17:40:10.008547,Entrega
699,A115901A,2105AP002-015,2022-08-15 13:30:49.025876,2022-08-15 17:04:16.514718,Entrega
700,A102879B,2015AP002-003,2022-08-15 07:00:00.376164,2022-08-15 10:21:56.480897,Entrega
701,AA9001E,2212AP009-001,2022-08-07 14:54:09.460203,2022-08-07 17:43:59.113598,Entrega
702,A104877A,1905AP004-010,2022-08-17 13:36:31.170220,2022-08-17 18:34:07.991753,Entrega
703,A103628A,2107AR164-050,2022-08-10 11:02:15.456406,2022-08-10 13:47:07.937861,Entrega
704,A115178D,2001AP001-003,2022-08-17 07:00:00,2022-08-20 08:00:00,Entrega
705,A121837A,2108AR199-003,2022-08-13 14:42:20.792194,2022-08-16 14:00:00,Entrega
706,A104403D,2015AP002-007,2022-08-17 11:18:08.363877,2022-08-17 15:36:30.759127,Entrega
707,A127810A,1902AR067-001,2022-08-19 07:00:00.592031,2022-08-19 14:38:22.650351,Entrega
708,A106058E,1900AP001-002,2022-08-11 07:00:00.627250,2022-08-11 16:19:56.081515,Entrega
709,A101602A,2107AR125-001,2022-08-17 10:33:13.866945,2022-08-19 08:00:00,Entrega
710,A102879B,2108AR060-001,2022-08-15 10:21:56.480897,2022-08-17 08:00:00,Entrega
711,A129921A,2205AZ076-001,2022-08-18 07:00:00.770794,2022-08-18 11:52:09.654510,Entrega
712,A115901A,2206AP006-002,2022-08-16 07:00:00.514718,2022-08-16 10:59:32.540999,Entrega
713,A121485A,2117AR145-005,2022-08-11 07:00:00.607941,2022-08-11 11:30:17.343335,Entrega
714,A109742A,1905AP005-001,2022-08-13 10:02:24.000017,2022-08-16 08:00:00,Entrega
715,A103761A,2105AR089-011,2022-08-18 08:00:00,2022-08-18 12:47:39.914698,Entrega
716,A104967A,2009AR054-002,2022-08-26 07:00:00,2022-08-26 10:51:21.697351,Entrega
717,A104096A,2210AR032-004,2022-08-15 13:25:44.600673,2022-08-15 16:50:49.663574,Entrega
718,A118173B,2103AR077-002,2022-08-13 07:00:00.370087,2022-08-13 13:14:14.080245,Entrega
719,A104715B,2104AR042-013,2022-08-21 10:41:53.448614,2022-08-21 16:41:02.077437,Entrega
720,A104715D,2212AP008-013,2022-08-16 11:26:05.165299,2022-08-16 14:39:01.619305,Entrega
721,A102879B,2206AP006-003,2022-08-17 08:00:00,2022-08-17 12:11:29.685114,Entrega
722,A102879B,2107AR189-001,2022-08-17 12:11:29.685114,2022-08-17 16:39:02.875031,Entrega
723,A103652A,2005AR133-002,2022-08-14 10:38:49.015178,2022-08-14 15:16:15.346388,Entrega
724,A129921A,2112AR048-001,2022-08-20 07:00:00.654510,2022-08-20 14:36:10.745647,Entrega
725,A123070B,2201AP006-001,2022-08-09 07:00:00.187557,2022-08-09 13:48:37.791148,Entrega
726,A103761A,2105AP003-009,2022-08-20 07:00:00.914698,2022-08-20 10:55:19.017992,Entrega
727,AA9001E,2107AR164-052,2022-08-07 17:43:59.113598,2022-08-09 14:00:00,Entrega
728,A104877A,2007AR177-007,2022-08-18 07:00:00.991753,2022-08-18 11:43:46.916976,Entrega
729,A103304A,2212AP008-009,2022-08-16 07:00:00,2022-08-16 10:58:53.992564,Entrega
730,A127898A,2010AR086-005,2022-08-16 09:51:50.858988,2022-08-16 13:23:51.847382,Entrega
731,A104403D,2107AR164-079,2022-08-17 15:36:30.759127,2022-08-17 18:12:00.417631,Entrega
732,A106022A,2111AR078-004,2022-08-14 07:00:00.978986,2022-08-14 11:10:47.261263,Entrega
733,A106058E,2108AR128-006,2022-08-13 07:00:00.081515,2022-08-13 10:12:37.802089,Entrega
734,A106058E,2107AR164-049,2022-08-13 10:12:37.802089,2022-08-15 08:00:00,Entrega
735,A102966A,2210AR032-002,2022-08-20 14:34:13.476103,2022-08-20 17:14:57.719168,Entrega
736,A121152B,1905AP004-003,2022-08-08 07:00:00.393497,2022-08-08 12:41:46.633880,Entrega
737,AA9001F,2107AR100-006,2022-08-23 07:00:00,2022-08-23 11:11:49.849593,Entrega
738,A102879B,2116AR059-003,2022-08-18 07:00:00.875031,2022-08-18 10:40:43.347267,Entrega
739,A103296A,2112AR081-003,2022-08-08 11:56:13.624185,2022-08-08 15:28:45.162979,Entrega
740,A101602A,2116AR066-001,2022-08-19 08:00:00,2022-08-19 11:03:16.638255,Entrega
741,A101602A,2104AP001-001,2022-08-19 11:03:16.638255,2022-08-19 16:16:25.693963,Entrega
742,A115901A,2210AR048-001,2022-08-16 10:59:32.540999,2022-08-19 08:00:00,Entrega
743,A114833A,2117AR021-001,2022-08-13 07:00:00,2022-08-16 08:00:00,Entrega
744,AA9001C,1907AR341-005,2022-08-10 11:08:02.231921,2022-08-10 14:56:50.012601,Entrega
745,A104967C,2208AR120-001,2022-08-20 07:00:00.316435,2022-08-20 11:56:03.903057,Entrega
746,AA9001E,2002AP006-003,2022-08-10 07:00:00,2022-08-10 12:49:57.019926,Entrega
747,AA9001F,2011AR017-001,2022-08-23 11:11:49.849593,2022-08-23 13:24:44.042266,Entrega
748,A104967A,2117AP033-007,2022-08-26 10:51:21.697351,2022-08-26 14:42:52.454358,Entrega
749,A104715B,1907AR256-043,2022-08-22 07:00:00.077437,2022-08-22 11:39:01.822470,Entrega
0,A101602A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
1,A102879B,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
2,A102966A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
3,A103296A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
4,A103304A,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
5,A103451E,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
6,A103451F,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
7,A103628A,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
8,A103652A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
9,A103698A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
10,A103761A,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
11,A103761D,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
12,A103811A,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
13,A104096A,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
14,A104403D,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
15,A104715B,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
16,A104715D,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
17,A104877A,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
18,A104877C,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
19,A104887A,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
20,A104967A,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
21,A104967B,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
22,A104967C,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
23,A106022A,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
24,A106058E,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
25,A108122A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
26,A109742A,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
27,A109742B,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
28,A113290A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
29,A114833A,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
30,A115178C,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
31,A115178D,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
32,A115901A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
33,A116776A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
34,A118173B,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
35,A121152B,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
36,A121485A,-1,2022-08-02 00:00:00,2022-08-02 23:59:59,Parada Programada
37,A121837A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
38,A121837B,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
39,A123070A,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
40,A123070B,-1,2022-08-01 00:00:00,2022-08-01 23:59:59,Parada Programada
41,A127810A,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
42,A127898A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
43,A128208A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
44,A129921A,-1,2022-08-04 00:00:00,2022-08-04 23:59:59,Parada Programada
45,A130974A,-1,2022-08-03 00:00:00,2022-08-03 23:59:59,Parada Programada
46,AA9001C,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
47,AA9001D,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
48,AA9001E,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
49,AA9001F,-1,2022-08-05 00:00:00,2022-08-05 23:59:59,Parada Programada
50,A101602A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
51,A102879B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
52,A102966A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
53,A103296A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
54,A103304A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
55,A103451E,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
56,A103451F,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
57,A103628A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
58,A103652A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
59,A103698A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
60,A103761A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
61,A103761D,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
62,A103811A,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
63,A104096A,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
64,A104403D,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
65,A104715B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
66,A104715D,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
67,A104877A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
68,A104877C,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
69,A104887A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
70,A104967A,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
71,A104967B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
72,A104967C,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
73,A106022A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
74,A106058E,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
75,A108122A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
76,A109742A,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
77,A109742B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
78,A113290A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
79,A114833A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
80,A115178C,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
81,A115178D,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
82,A115901A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
83,A116776A,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
84,A118173B,-1,2022-08-09 00:00:00,2022-08-09 23:59:59,Parada Programada
85,A121152B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
86,A121485A,-1,2022-08-08 00:00:00,2022-08-08 23:59:59,Parada Programada
87,A121837A,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
88,A121837B,-1,2022-08-07 00:00:00,2022-08-07 23:59:59,Parada Programada
